id;kullanici_id;yontem;baslangic_zamani;bitis_zamani;sure_ms;sonuc;deger
1206;10;email;2024-12-24 17:00:33.645289;2024-12-24 17:00:51.322819;17677;1;
1207;10;email;2024-12-24 17:00:55.902581;2024-12-24 17:01:05.876368;9973;1;
1208;10;email;2024-12-24 17:01:10.776822;2024-12-24 17:01:23.049566;12272;1;
1210;1;face;2024-12-24 20:29:29.891362;2024-12-24 20:29:33.458803;3567;89.8535217346354;
1211;1;face;2024-12-24 20:29:37.123329;2024-12-24 20:29:40.680066;3556;89.3825726920506;
1212;1;face;2024-12-24 20:29:43.890767;2024-12-24 20:29:47.415559;3524;79.6328902435819;
1213;1;face;2024-12-24 20:29:50.649450;2024-12-24 20:29:54.184220;3534;85.485901221335;
1214;1;face;2024-12-24 20:29:58.038672;2024-12-24 20:30:01.577122;3538;83.3077439956139;
1215;1;face;2024-12-24 20:30:04.917572;2024-12-24 20:30:08.454090;3536;82.6642274684156;
1216;1;face;2024-12-24 20:30:11.848564;2024-12-24 20:30:15.391792;3543;85.1464482365195;
1217;1;sms;2024-12-24 20:31:03.378319;2024-12-24 20:31:17.808777;14430;1;
1218;1;sms;2024-12-24 20:31:33.560750;2024-12-24 20:31:46.522686;12961;1;
1219;1;sms;2024-12-24 20:31:49.636683;2024-12-24 20:31:58.315865;8679;1;
1220;1;sms;2024-12-24 20:32:05.111603;2024-12-24 20:32:17.598408;12486;0;
1221;1;sms;2024-12-24 20:32:21.250477;2024-12-24 20:32:28.812681;7562;0;
1222;1;sms;2024-12-24 20:32:38.703082;2024-12-24 20:32:47.197993;8494;1;
1223;1;sms;2024-12-24 20:32:53.793841;2024-12-24 20:33:01.310329;7516;1;
1224;1;sms;2024-12-24 20:33:04.397976;2024-12-24 20:33:11.361016;6963;1;
1225;1;sms;2024-12-24 20:33:23.713090;2024-12-24 20:33:34.499675;10786;1;
1226;1;sms;2024-12-24 20:33:37.824517;2024-12-24 20:33:45.842691;8018;1;
1227;1;sms;2024-12-24 20:33:48.677660;2024-12-24 20:33:56.307187;7629;1;
1228;1;sms;2024-12-24 20:34:00.198248;2024-12-24 20:34:08.439909;8241;1;
1229;1;sms;2024-12-24 20:34:10.488707;2024-12-24 20:34:19.163795;8675;1;
1230;1;sms;2024-12-24 20:34:21.205811;2024-12-24 20:34:29.025881;7820;1;
1231;1;sms;2024-12-24 20:34:31.510662;2024-12-24 20:34:38.779735;7269;1;
1232;1;sms;2024-12-24 20:34:43.272789;2024-12-24 20:34:52.625555;9352;1;
1233;1;sms;2024-12-24 20:34:56.210556;2024-12-24 20:35:10.226048;14015;1;
1234;1;sms;2024-12-24 20:35:13.267877;2024-12-24 20:35:21.761321;8493;1;
1235;1;sms;2024-12-24 20:35:26.748852;2024-12-24 20:35:36.449476;9700;1;
1236;1;sms;2024-12-24 20:35:40.305179;2024-12-24 20:35:47.551546;7246;1;
1237;1;push;2024-12-24 20:37:55.655922;2024-12-24 20:37:58.701957;3046;1;
1238;1;push;2024-12-24 20:38:01.670658;2024-12-24 20:38:04.788825;3118;1;
1239;1;push;2024-12-24 20:38:08.816849;2024-12-24 20:38:12.041824;3224;1;
1240;1;push;2024-12-24 20:38:42.343065;2024-12-24 20:38:45.822941;3479;1;
1241;1;push;2024-12-24 20:38:49.723771;2024-12-24 20:38:52.646405;2922;1;
1242;1;push;2024-12-24 20:38:56.020308;2024-12-24 20:39:00.146927;4126;1;
1243;1;push;2024-12-24 20:39:04.081540;2024-12-24 20:39:07.216700;3135;1;
1244;1;push;2024-12-24 20:39:10.765784;2024-12-24 20:39:13.877743;3111;1;
1245;1;push;2024-12-24 20:39:17.079531;2024-12-24 20:39:20.123278;3043;1;
1246;1;push;2024-12-24 20:39:23.315377;2024-12-24 20:39:26.302587;2987;1;
1247;1;push;2024-12-24 20:39:31.871428;2024-12-24 20:39:35.053578;3182;1;
1248;1;totp;2024-12-24 20:40:08.760960;2024-12-24 20:40:14.571853;5810;1;
1249;1;totp;2024-12-24 20:40:17.118213;2024-12-24 20:40:22.369410;5251;1;
1250;1;totp;2024-12-24 20:40:24.258394;2024-12-24 20:40:28.093985;3835;1;
1251;1;totp;2024-12-24 20:40:31.314539;2024-12-24 20:40:38.156206;6841;1;
1252;1;totp;2024-12-24 20:40:40.171397;2024-12-24 20:40:43.330864;3159;1;
1253;1;totp;2024-12-24 20:40:45.850131;2024-12-24 20:40:49.299602;3449;1;
1254;1;totp;2024-12-24 20:40:52.825076;2024-12-24 20:40:56.366342;3541;1;
1255;1;totp;2024-12-24 20:41:00.876925;2024-12-24 20:41:05.204899;4327;1;
1256;1;totp;2024-12-24 20:41:07.699451;2024-12-24 20:41:12.356602;4657;1;
1257;1;totp;2024-12-24 20:41:14.387964;2024-12-24 20:41:19.891355;5503;1;
1258;1;totp;2024-12-24 20:42:15.839698;2024-12-24 20:42:20.781273;4941;0;
1259;1;totp;2024-12-24 20:42:15.839698;2024-12-24 20:42:34.272181;18432;1;
1260;1;totp;2024-12-24 20:42:37.029224;2024-12-24 20:42:42.018499;4989;1;
1261;1;totp;2024-12-24 20:42:44.254351;2024-12-24 20:42:47.998633;3744;1;
1262;1;totp;2024-12-24 20:42:50.560906;2024-12-24 20:42:53.596050;3035;1;
1263;1;totp;2024-12-24 20:43:25.168471;2024-12-24 20:43:29.611962;4443;1;
1264;1;hardware;2024-12-24 20:45:04.295361;2024-12-24 20:45:04.477232;181;1;
1265;1;hardware;2024-12-24 20:45:06.130817;2024-12-24 20:45:06.280040;149;1;
1266;1;hardware;2024-12-24 20:45:07.782442;2024-12-24 20:45:07.934319;151;1;
1267;1;hardware;2024-12-24 20:45:09.368684;2024-12-24 20:45:09.506050;137;1;
1268;1;hardware;2024-12-24 20:45:11.328953;2024-12-24 20:45:11.462032;133;1;
1269;1;hardware;2024-12-24 20:45:12.918939;2024-12-24 20:45:13.060758;141;1;
1270;1;hardware;2024-12-24 20:45:14.397489;2024-12-24 20:45:14.554460;156;1;
1271;1;hardware;2024-12-24 20:45:15.759531;2024-12-24 20:45:15.906194;146;1;
1272;1;hardware;2024-12-24 20:45:17.227030;2024-12-24 20:45:17.372602;145;1;
1273;1;hardware;2024-12-24 20:45:18.983112;2024-12-24 20:45:19.127480;144;1;
1274;1;hardware;2024-12-24 20:45:20.763837;2024-12-24 20:45:20.942613;178;1;
1275;1;hardware;2024-12-24 20:45:23.336872;2024-12-24 20:45:23.486297;149;1;
1276;1;hardware;2024-12-24 20:45:24.793962;2024-12-24 20:45:24.947435;153;1;
1277;1;hardware;2024-12-24 20:45:26.833146;2024-12-24 20:45:26.972697;139;1;
1278;1;email;2024-12-24 20:46:00.937140;2024-12-24 20:46:17.715885;16778;1;
1279;1;email;2024-12-24 20:46:22.609832;2024-12-24 20:46:41.753907;19144;1;
1280;1;email;2024-12-24 20:46:46.438383;2024-12-24 20:47:05.602218;19163;1;
1281;1;email;2024-12-24 20:47:10.139350;2024-12-24 20:47:20.376577;10237;1;
1282;1;email;2024-12-24 20:48:36.419621;2024-12-24 20:48:46.117686;9698;1;
1283;1;email;2024-12-24 20:48:50.665651;2024-12-24 20:49:03.131290;12465;1;
1284;1;email;2024-12-24 20:49:07.570094;2024-12-24 20:49:29.521103;21951;1;
1285;1;email;2024-12-24 20:49:34.994470;2024-12-24 20:49:45.056657;10062;1;
1286;1;email;2024-12-24 20:49:51.248851;2024-12-24 20:50:01.089796;9840;1;
1287;7;sms;2024-12-24 21:57:18.611313;2024-12-24 21:57:37.424987;18813;1;
1288;7;sms;2024-12-24 21:57:45.824167;2024-12-24 21:57:56.196675;10372;1;
1289;7;sms;2024-12-24 21:58:00.521313;2024-12-24 21:58:09.432083;8910;1;
1290;7;sms;2024-12-24 21:58:26.481836;2024-12-24 21:58:36.033176;9551;1;
1291;7;sms;2024-12-24 21:58:39.687217;2024-12-24 21:58:47.009109;7321;1;
1292;7;sms;2024-12-24 21:58:52.493309;2024-12-24 21:59:01.521544;9028;1;
